438071346.18281 , 81953296437.6796, 122781637887.042, -16661267.4683407, -25271.6500034256, 16376.6543898563, 0.226768488698958
438074946.18281 , 81862296799.2194, 122840561263.029, -16660459.7791657, -25283.7026635374, 16358.5530074406, 0.221935474550072
438078546.18281 , 81771253793.1443, 122899419458.012, -16659669.6207002, -25295.7431218352, 16340.4427217635, 0.21702930920231
438082146.18281 , 81680167463.3918, 122958212439.943, -16658897.2552717, -25307.7713721349, 16322.3235340986, 0.212050540424613
438085746.18281 , 81589037853.922 , 123016940176.777, -16658142.9432705, -25319.787408189, 16304.1954457402, 0.206999718905365
438089346.18281 , 81497865008.7175, 123075602636.473, -16657406.9430903, -25331.7912236872, 16286.0584580032, 0.201877398169792
438092946.18281 , 81406648971.7837, 123134199786.997, -16656689.5111352, -25343.7828122573, 16267.9125722244, 0.196684134519565
438096546.18281 , 81315389787.1493, 123192731596.317, -16655990.9017831, -25355.7621674654, 16249.7577897626, 0.191420486945759
438100146.18281 , 81224087498.8658, 123251198032.409, -16655311.3674149, -25367.7292828164, 16231.594111999 , 0.186087017067571
438103746.18281 , 81132742151.0087, 123309599063.251, -16654651.1583701, -25379.6841517553, 16213.4215403383, 0.180684289056821
438107346.18281 , 81041353787.6768, 123367934656.828, -16654010.5229691, -25391.626767667, 16195.2400762086, 0.175212869554464
438110946.18281 , 80949922452.9931, 123426204781.13 , -16653389.7074535, -25403.5571238772, 16177.0497210622, 0.169673327634179
438114546.18281 , 80858448191.1046, 123484409404.152, -16652788.9560685, -25415.4752136532, 16158.8504763759, 0.164066234692228
438118146.18281 , 80766931046.1827, 123542548493.895, -16652208.5109353, -25427.3810302043, 16140.6423436516, 0.158392164406607
438121746.18281 , 80675371062.4232, 123600622018.363, -16651648.6121714, -25439.2745666824, 16122.4253244167, 0.15265169265799
438125346.18281 , 80583768284.047 , 123658629945.568, -16651109.4977409, -25451.1558161828, 16104.1994202246, 0.14684539747023
438128946.18281 , 80492122755.2994, 123716572243.528, -16650591.4035961, -25463.0247717445, 16085.9646326548, 0.14097385893308
438132546.18281 , 80400434520.4515, 123774448880.265, -16650094.5635587, -25474.8814263511, 16067.7209633138, 0.135037659149795
438136146.18281 , 80308703623.7993, 123832259823.808, -16649619.2093417, -25486.7257729315, 16049.4684138351, 0.12903738215897
438139746.18281 , 80216930109.6646, 123890005042.191, -16649165.5705869, -25498.5578043603, 16031.2069858797, 0.122973613887467
438143346.18281 , 80125114022.3947, 123947684503.454, -16648733.8748127, -25510.3775134582, 16012.9366811367, 0.116846942068705
438146946.18281 , 80033255406.3632, 124005298175.645, -16648324.3473843, -25522.1848929934, 15994.6575013231, 0.110657956197358
